state,district,block,village,business_category,commodity_or_service,unit,date,year,month,season,festival_month_flag,fuel_price_index,mandi_footfall_index,historical_price_inr,historical_demand_volume,price_next_1m,price_next_3m,price_next_6m,demand_next_1m,demand_next_3m,price_volatility_3m,price_trend,pricing_recommendation
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-01-01,2024,1,Winter,0,89.15,99.39,283.93,203.8,290.13,287.25,275.08,185.2,177.7,0.0,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-02-01,2024,2,Winter,0,88.43,98.85,290.13,185.2,297.61,286.8,274.8,201.6,194.9,3.1,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-03-01,2024,3,Summer,1,86.6,93.64,297.61,201.6,287.25,279.89,268.23,177.7,181.7,5.59,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-04-01,2024,4,Summer,0,86.64,94.26,287.25,177.7,286.8,275.08,268.48,194.9,186.7,4.37,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-05-01,2024,5,Summer,0,86.89,92.27,286.8,194.9,279.89,274.8,277.37,181.7,223.2,4.99,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-06-01,2024,6,Monsoon,0,86.67,91.44,279.89,181.7,275.08,268.23,282.92,186.7,178.3,3.37,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-07-01,2024,7,Monsoon,0,84.82,89.9,275.08,186.7,274.8,268.48,291.91,223.2,177.8,4.81,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-08-01,2024,8,Monsoon,1,87.2,89.35,274.8,223.2,268.23,277.37,294.19,178.3,192.1,2.34,Stable,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Tailoring & Garment Services,Stitching Job,INR/Job,2024-09-01,2024,9,Monsoon,0,87.86,90.02,268.23,178.3,268.48,282.92,304.34,177.8,194.8,3.16,Upward,Gradual Price Hike
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-01-01,2024,1,Winter,0,89.0,101.33,221.61,267.3,219.93,225.46,215.78,256.9,244.0,0.0,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-02-01,2024,2,Winter,0,89.63,100.85,219.93,256.9,228.62,220.55,217.37,285.9,253.0,0.84,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-03-01,2024,3,Summer,1,90.13,103.54,228.62,285.9,225.46,215.82,207.2,244.0,241.0,3.76,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-04-01,2024,4,Summer,0,91.81,103.89,225.46,244.0,220.55,215.78,215.13,253.0,240.2,3.59,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-05-01,2024,5,Summer,0,92.6,104.64,220.55,253.0,215.82,217.37,215.18,241.0,298.2,3.32,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-06-01,2024,6,Monsoon,0,90.79,105.63,215.82,241.0,215.78,207.2,222.65,240.2,250.2,3.94,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-07-01,2024,7,Monsoon,0,92.05,106.27,215.78,240.2,217.37,215.13,224.46,298.2,242.6,2.24,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-08-01,2024,8,Monsoon,1,90.86,107.52,217.37,298.2,207.2,215.18,233.12,250.2,261.0,0.74,Stable,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Repair & Maintenance,Service Job,INR/Service,2024-09-01,2024,9,Monsoon,0,90.4,106.6,207.2,250.2,215.13,222.65,235.5,242.6,248.4,4.47,Upward,Gradual Price Hike
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-01-01,2024,1,Winter,0,88.8,99.77,52.27,350.9,54.73,54.85,53.54,336.3,353.4,0.0,Upward,Gradual Price Hike
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-02-01,2024,2,Winter,0,87.47,101.85,54.73,336.3,55.64,54.71,52.94,421.4,328.1,1.23,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-03-01,2024,3,Summer,1,88.97,103.57,55.64,421.4,54.85,53.55,52.05,353.4,372.0,1.42,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-04-01,2024,4,Summer,0,87.16,101.79,54.85,353.4,54.71,53.54,51.88,328.1,349.5,0.41,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-05-01,2024,5,Summer,0,88.62,102.57,54.71,328.1,53.55,52.94,52.78,372.0,408.0,0.41,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-06-01,2024,6,Monsoon,0,87.58,104.85,53.55,372.0,53.54,52.05,54.8,349.5,377.2,0.58,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-07-01,2024,7,Monsoon,0,86.75,104.11,53.54,349.5,52.94,51.88,55.51,408.0,348.4,0.55,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-08-01,2024,8,Monsoon,1,86.57,103.67,52.94,408.0,52.05,52.78,57.39,377.2,333.1,0.29,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-09-01,2024,9,Monsoon,0,85.73,102.88,52.05,377.2,51.88,54.8,58.37,348.4,359.7,0.61,Upward,Gradual Price Hike
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-01-01,2024,1,Winter,0,91.26,99.45,320.43,285.8,326.95,330.21,316.07,287.5,281.0,0.0,Upward,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-02-01,2024,2,Winter,0,92.66,99.25,326.95,287.5,340.29,329.85,325.6,315.5,297.2,3.26,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-03-01,2024,3,Summer,1,92.39,100.49,340.29,315.5,330.21,321.19,308.69,281.0,302.1,8.27,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-04-01,2024,4,Summer,0,92.33,99.83,330.21,281.0,329.85,316.07,317.87,297.2,297.3,5.68,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-05-01,2024,5,Summer,0,90.5,97.42,329.85,297.2,321.19,325.6,323.29,302.1,362.9,4.84,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-06-01,2024,6,Monsoon,0,91.11,100.05,321.19,302.1,316.07,308.69,324.19,297.3,316.6,4.17,Downward,Promotional Discounting
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-07-01,2024,7,Monsoon,0,91.8,102.12,316.07,297.3,325.6,317.87,338.15,362.9,283.5,5.69,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-08-01,2024,8,Monsoon,1,91.72,100.18,325.6,362.9,308.69,323.29,342.05,316.6,321.7,3.89,Stable,Competitive Market Rate
Bihar,Patna,Paliganj,Ajda Sikariya,Handicrafts / Artisan Products,Handcrafted Decor,INR/Piece,2024-09-01,2024,9,Monsoon,0,93.07,101.22,308.69,316.6,317.87,324.19,350.36,283.5,284.5,6.92,Upward,Gradual Price Hike
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-01-01,2024,1,Winter,0,89.43,100.25,44.57,105.9,45.15,43.82,41.94,112.4,109.5,0.0,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-02-01,2024,2,Winter,0,87.3,99.21,45.15,112.4,45.7,44.38,42.3,125.3,111.5,0.29,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-03-01,2024,3,Summer,1,86.47,99.7,45.7,125.3,43.82,42.97,40.39,109.5,118.6,0.46,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-04-01,2024,4,Summer,0,86.47,98.19,43.82,109.5,44.38,41.94,41.69,111.5,106.9,0.79,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-05-01,2024,5,Summer,0,87.43,96.51,44.38,111.5,42.97,42.3,42.43,118.6,130.5,0.79,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-06-01,2024,6,Monsoon,0,87.41,96.66,42.97,118.6,41.94,40.39,43.72,106.9,113.4,0.58,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-07-01,2024,7,Monsoon,0,87.71,94.17,41.94,106.9,42.3,41.69,44.0,130.5,109.0,1.0,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-08-01,2024,8,Monsoon,1,87.26,90.96,42.3,130.5,40.39,42.43,43.56,113.4,113.3,0.42,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Dairy & Livestock,Raw Cow Milk,INR/Litre,2024-09-01,2024,9,Monsoon,0,89.36,91.76,40.39,113.4,41.69,43.72,45.56,109.0,104.3,0.83,Upward,Gradual Price Hike
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-01-01,2024,1,Winter,0,91.23,100.38,118.06,453.2,120.35,121.46,114.96,540.9,479.5,0.0,Upward,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-02-01,2024,2,Winter,0,93.73,99.04,120.35,540.9,123.64,119.3,115.8,528.4,486.0,1.14,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-03-01,2024,3,Summer,1,91.83,98.43,123.64,528.4,121.46,119.0,111.84,479.5,445.0,2.29,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-04-01,2024,4,Summer,0,89.57,96.93,121.46,479.5,119.3,114.96,114.2,486.0,456.5,1.36,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-05-01,2024,5,Summer,0,91.82,97.91,119.3,486.0,119.0,115.8,113.44,445.0,526.9,1.77,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-06-01,2024,6,Monsoon,0,92.29,99.2,119.0,445.0,114.96,111.84,116.51,456.5,476.7,1.1,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-07-01,2024,7,Monsoon,0,91.24,98.85,114.96,456.5,115.8,114.2,119.52,526.9,501.8,1.98,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-08-01,2024,8,Monsoon,1,91.89,98.9,115.8,526.9,111.84,113.44,124.4,476.7,482.4,1.74,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Poultry & Egg Production,Broiler Live Bird,INR/Kg,2024-09-01,2024,9,Monsoon,0,88.72,96.73,111.84,476.7,114.2,116.51,123.05,501.8,446.1,1.7,Upward,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-01-01,2024,1,Winter,0,92.11,102.29,176.24,283.0,177.15,175.96,166.48,285.3,301.7,0.0,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-02-01,2024,2,Winter,0,91.77,101.21,177.15,285.3,177.22,174.36,167.16,320.5,278.1,0.45,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-03-01,2024,3,Summer,1,93.32,102.0,177.22,320.5,175.96,170.14,164.06,301.7,299.7,0.45,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-04-01,2024,4,Summer,0,94.48,102.23,175.96,301.7,174.36,166.48,164.38,278.1,277.7,0.58,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-05-01,2024,5,Summer,0,94.23,102.05,174.36,278.1,170.14,167.16,166.13,299.7,343.3,1.17,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-06-01,2024,6,Monsoon,0,96.76,102.59,170.14,299.7,166.48,164.06,169.29,277.7,289.9,2.46,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-07-01,2024,7,Monsoon,0,97.09,102.91,166.48,277.7,167.16,164.38,171.29,343.3,281.0,3.22,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-08-01,2024,8,Monsoon,1,98.9,103.72,167.16,343.3,164.06,166.13,173.41,289.9,278.4,1.59,Stable,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Fisheries / Aquaculture,Freshwater Rohu Fish,INR/Kg,2024-09-01,2024,9,Monsoon,0,100.58,105.89,164.06,289.9,164.38,169.29,179.48,281.0,304.9,1.33,Upward,Gradual Price Hike
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-01-01,2024,1,Winter,0,90.31,97.7,1482.1,186.0,1503.38,1526.31,1446.48,183.6,198.7,0.0,Upward,Gradual Price Hike
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-02-01,2024,2,Winter,0,89.67,98.83,1503.38,183.6,1554.44,1494.69,1451.34,203.9,206.3,10.64,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-03-01,2024,3,Summer,1,88.46,99.75,1554.44,203.9,1526.31,1489.54,1436.07,198.7,201.9,30.35,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-04-01,2024,4,Summer,0,86.1,98.23,1526.31,198.7,1494.69,1446.48,1427.55,206.3,202.4,20.88,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-05-01,2024,5,Summer,0,86.52,97.86,1494.69,206.3,1489.54,1451.34,1478.34,201.9,231.5,24.4,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-06-01,2024,6,Monsoon,0,84.64,97.8,1489.54,201.9,1446.48,1436.07,1509.05,202.4,200.1,16.25,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-07-01,2024,7,Monsoon,0,84.76,97.6,1446.48,202.4,1451.34,1427.55,1547.36,231.5,186.5,21.62,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-08-01,2024,8,Monsoon,1,84.44,98.1,1451.34,231.5,1436.07,1478.34,1567.85,200.1,183.3,19.26,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Agri-input & Farm Supply,Hybrid Paddy/Wheat Seed & Fert,INR/50Kg Bag,2024-09-01,2024,9,Monsoon,0,85.26,100.25,1436.07,200.1,1427.55,1509.05,1590.07,186.5,177.7,6.37,Upward,Gradual Price Hike
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-01-01,2024,1,Winter,0,90.48,99.53,147.51,440.5,150.76,146.88,139.47,467.8,421.9,0.0,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-02-01,2024,2,Winter,0,89.26,97.05,150.76,467.8,154.79,147.92,144.15,479.4,436.3,1.63,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-03-01,2024,3,Summer,1,87.81,97.86,154.79,479.4,146.88,143.95,140.1,421.9,449.9,2.98,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-04-01,2024,4,Summer,0,88.26,98.08,146.88,421.9,147.92,139.47,139.98,436.3,446.2,3.23,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-05-01,2024,5,Summer,0,87.78,99.23,147.92,436.3,143.95,144.15,144.08,449.9,515.2,3.51,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-06-01,2024,6,Monsoon,0,89.97,96.62,143.95,449.9,139.47,140.1,146.24,446.2,477.4,1.68,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-07-01,2024,7,Monsoon,0,91.11,98.29,139.47,446.2,144.15,139.98,148.5,515.2,428.2,3.45,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-08-01,2024,8,Monsoon,1,91.68,97.08,144.15,515.2,140.1,144.08,152.39,477.4,463.2,2.16,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Food Processing,Mustard Oil,INR/Litre,2024-09-01,2024,9,Monsoon,0,92.31,96.86,140.1,477.4,139.98,146.24,152.75,428.2,431.3,2.07,Upward,Gradual Price Hike
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-01-01,2024,1,Winter,0,90.71,97.34,451.33,224.1,460.4,459.23,438.95,224.2,237.3,0.0,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-02-01,2024,2,Winter,0,90.05,97.21,460.4,224.2,470.19,452.13,441.38,274.7,231.1,4.53,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-03-01,2024,3,Summer,1,89.55,95.97,470.19,274.7,459.23,446.16,432.72,237.3,225.9,7.7,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-04-01,2024,4,Summer,0,88.44,97.34,459.23,237.3,452.13,438.95,437.39,231.1,218.0,4.91,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-05-01,2024,5,Summer,0,88.4,96.51,452.13,231.1,446.16,441.38,449.41,225.9,267.8,7.43,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-06-01,2024,6,Monsoon,0,87.38,96.34,446.16,225.9,438.95,432.72,450.52,218.0,234.8,5.34,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-07-01,2024,7,Monsoon,0,88.07,95.39,438.95,218.0,441.38,437.39,463.93,267.8,242.3,5.39,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-08-01,2024,8,Monsoon,1,85.93,97.99,441.38,267.8,432.72,449.41,470.58,234.8,226.4,2.99,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Retail / Kirana,Grocery Essentials,INR/Order,2024-09-01,2024,9,Monsoon,0,85.49,97.51,432.72,234.8,437.39,450.52,484.57,242.3,221.5,3.65,Upward,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-01-01,2024,1,Winter,0,90.46,98.98,285.78,246.1,298.98,294.67,281.58,246.8,262.4,0.0,Upward,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-02-01,2024,2,Winter,0,90.23,98.44,298.98,246.8,292.78,291.81,286.1,269.4,263.7,6.6,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-03-01,2024,3,Summer,1,90.31,99.25,292.78,269.4,294.67,286.29,278.03,262.4,227.4,5.39,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-04-01,2024,4,Summer,0,90.84,99.7,294.67,262.4,291.81,281.58,277.91,263.7,258.3,2.59,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-05-01,2024,5,Summer,0,90.42,100.26,291.81,263.7,286.29,286.1,280.48,227.4,274.5,1.19,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-06-01,2024,6,Monsoon,0,89.23,102.29,286.29,227.4,281.58,278.03,290.42,258.3,289.2,3.48,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-07-01,2024,7,Monsoon,0,88.59,103.32,281.58,258.3,286.1,277.91,295.82,274.5,263.7,4.18,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-08-01,2024,8,Monsoon,1,90.02,103.11,286.1,274.5,278.03,280.48,301.92,289.2,265.3,2.18,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Tailoring & Garment Services,Stitching Job,INR/Job,2024-09-01,2024,9,Monsoon,0,90.16,101.34,278.03,289.2,277.91,290.42,313.8,263.7,255.9,3.3,Upward,Gradual Price Hike
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-01-01,2024,1,Winter,0,89.36,100.38,216.55,183.1,224.02,225.69,218.89,206.7,215.6,0.0,Upward,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-02-01,2024,2,Winter,0,89.79,100.2,224.02,206.7,225.63,223.57,220.24,227.0,206.1,3.73,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-03-01,2024,3,Summer,1,88.91,100.53,225.63,227.0,225.69,221.12,209.86,215.6,181.3,3.95,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-04-01,2024,4,Summer,0,89.82,102.89,225.69,215.6,223.57,218.89,215.67,206.1,206.1,0.77,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-05-01,2024,5,Summer,0,90.64,104.37,223.57,206.1,221.12,220.24,220.12,181.3,274.3,0.99,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-06-01,2024,6,Monsoon,0,92.86,105.68,221.12,181.3,218.89,209.86,224.07,206.1,225.0,1.87,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-07-01,2024,7,Monsoon,0,92.65,104.99,218.89,206.1,220.24,215.67,227.11,274.3,208.1,1.91,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-08-01,2024,8,Monsoon,1,93.45,103.66,220.24,274.3,209.86,220.12,233.42,225.0,199.1,0.92,Stable,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Repair & Maintenance,Service Job,INR/Service,2024-09-01,2024,9,Monsoon,0,93.57,105.09,209.86,225.0,215.67,224.07,239.6,208.1,205.3,4.61,Upward,Gradual Price Hike
Bihar,Begusarai,Barauni,Amarpur,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-01-01,2024,1,Winter,0,89.92,101.29,53.9,464.9,54.35,54.06,52.51,499.3,493.2,0.0,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-02-01,2024,2,Winter,0,87.7,101.99,54.35,499.3,56.25,55.27,52.64,571.3,479.2,0.22,Stable,Competitive Market Rate
Bihar,Begusarai,Barauni,Amarpur,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-03-01,2024,3,Summer,1,88.64,102.75,56.25,571.3,54.06,53.54,51.33,493.2,515.2,1.02,Downward,Promotional Discounting
Bihar,Begusarai,Barauni,Amarpur,Digital / CSC / Online Services,Banking/Aadhaar,INR/Transaction,2024-04-01,2024,4,Summer,0,86.69,103.01,54.06,493.2,55.27,52.51,50.37,479.2,502.9,0.97,Downward,Promotional Discounting
